,Name,Rarity,Quantity,Price,Expansion,Finish,Language,Condition
5583,Sovereigns of Lost Alara,Rare,2.0,1.0,Alara Reborn,Foil,English,NEAR MINT
5846,Boreal Druid,Common,3.0,1.0,Coldsnap,Normal,English,NEAR MINT
5877,Into the North,Common,1.0,1.0,Coldsnap,Normal,English,NEAR MINT
5884,Lovisa Coldeyes,Rare,4.0,1.0,Coldsnap,Normal,English,NEAR MINT
5888,Mouth of Ronom,Uncommon,2.0,1.0,Coldsnap,Normal,English,NEAR MINT
5892,Panglacial Wurm,Rare,1.0,1.0,Coldsnap,Normal,English,NEAR MINT
5901,Rimescale Dragon,Rare,4.0,1.0,Coldsnap,Normal,English,NEAR MINT
5937,Call to the Grave,Rare,2.0,1.0,M12 Core Set,Foil,English,NEAR MINT
5939,"Chandra, the Firebrand",Mythic,4.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5945,Dungrove Elder,Rare,1.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5946,Elixir of Immortality,Uncommon,2.0,1.0,M12 Core Set,Foil,English,NEAR MINT
5948,Furyborn Hellkite,Mythic,4.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5963,Honor of the Pure,Rare,7.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5971,Manabarbs,Rare,2.0,1.0,M12 Core Set,Foil,English,NEAR MINT
5973,Ponder,Common,2.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5981,Rites of Flourishing,Rare,3.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5989,Sorin's Vengeance,Rare,8.0,1.0,M12 Core Set,Normal,English,NEAR MINT
5990,Sorin's Vengeance,Rare,2.0,1.0,M12 Core Set,Foil,English,NEAR MINT
5999,Swiftfoot Boots,Uncommon,12.0,1.0,M12 Core Set,Normal,English,NEAR MINT
6004,Vengeful Pharaoh,Rare,1.0,1.0,M12 Core Set,Normal,English,NEAR MINT
6079,Sundering Titan,Rare,4.0,1.0,Darksteel,Normal,English,NEAR MINT
6099,"Baru, Fist of Krosa",Rare,1.0,1.0,Futuresight,Foil,English,NEAR MINT
6119,Force of Savagery,Rare,3.0,1.0,Futuresight,Normal,English,NEAR MINT
6149,Muraganda Petroglyphs,Rare,4.0,1.0,Futuresight,Normal,English,NEAR MINT
6151,Nacatl War-Pride,Uncommon,4.0,1.0,Futuresight,Normal,English,NEAR MINT
6156,Nix,Rare,4.0,1.0,Futuresight,Normal,English,NEAR MINT
6174,Slaughter Pact,Rare,8.0,1.0,Futuresight,Normal,English,NEAR MINT
6203,Baleful Mastery,Rare,1.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6205,Baleful Mastery (Extended Art),Rare,4.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6211,Blade Historian (Extended Art),Rare,1.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6213,"Blex, Vexing Pest / Search for Blex (Extended Art)",Mythic,1.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6215,Blot Out the Sky (Extended Art),Mythic,6.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6216,Body of Research,Mythic,2.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6221,"Codie, Vociferous Codex (Extended Art)",Rare,2.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6235,Dragon's Approach,Common,10.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6236,Dragon's Approach,Common,6.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6239,Ecological Appreciation (Extended Art),Mythic,2.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6258,Harness Infinity (Extended Art),Mythic,4.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6259,Harness Infinity (Extended Art),Mythic,2.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6276,"Mavinda, Students' Advocate (Extended Art)",Mythic,3.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6277,"Mila, Crafty Companion / Lukka, Wayward Bonder",Mythic,3.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6294,Quandrix Command (Extended Art),Rare,2.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6313,Solve the Equation,Uncommon,12.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6315,Storm-Kiln Artist,Uncommon,6.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6320,Tanazir Quandrix,Mythic,2.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6325,"Valentin, Dean of the Vein / Lisette, Dean of the Root (Extended Art)",Rare,8.0,1.0,3277 Strixhaven,Normal,English,NEAR MINT
6326,"Valentin, Dean of the Vein / Lisette, Dean of the Root (Extended Art)",Rare,8.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6327,Vanishing Verse,Rare,4.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6333,Vineglimmer Snarl,Rare,3.0,1.0,3277 Strixhaven,Foil,English,NEAR MINT
6370,Jaya Ballard,Mythic,1.0,1.0,Dominaria,Normal,English,NEAR MINT
6372,Jaya's Immolating Inferno,Rare,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6378,"Josu Vess, Lich Knight",Rare,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6379,Kamahl's Druidic Vow,Rare,1.0,1.0,Dominaria,Foil,English,NEAR MINT
6400,Phyrexian Scriptures,Mythic,8.0,1.0,Dominaria,Normal,English,NEAR MINT
6408,Skirk Prospector,Common,1.0,1.0,Dominaria,Foil,English,NEAR MINT
6409,"Slimefoot, the Stowaway",Uncommon,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6410,Song of Freyalise,Uncommon,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6416,"Tatyova, Benthic Druid",Uncommon,12.0,1.0,Dominaria,Normal,English,NEAR MINT
6420,"Teferi, Timebender",Mythic,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6422,"Teshar, Ancestor's Apostle",Rare,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6425,The Mirari Conjecture,Rare,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6430,Verix Bladewing,Mythic,2.0,1.0,Dominaria,Normal,English,NEAR MINT
6434,"Whisper, Blood Liturgist",Uncommon,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6437,Yawgmoth's Vile Offering,Rare,2.0,1.0,Dominaria,Foil,English,NEAR MINT
6493,"Alela, Artful Provocateur",Mythic,6.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6503,Castle Ardenvale,Rare,12.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6504,Castle Ardenvale,Rare,4.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6505,Castle Embereth,Rare,4.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6540,Extended Art Dance of the Manse,Rare,2.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6561,Extended Art Once Upon a Time,Rare,1.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6584,Faeburrow Elder,Rare,8.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6585,Faeburrow Elder,Rare,2.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6587,"Gadwick, the Wizened",Rare,3.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6588,"Garruk, Cursed Huntsman",Mythic,4.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6599,Midnight Clock,Rare,4.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6600,Mirrormade,Rare,8.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6603,Murderous Rider,Rare,2.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6622,Showcase Realm-Cloaked Giant,Mythic,2.0,1.0,Throne of Eldraine,Normal,English,NEAR MINT
6627,Stonecoil Serpent,Rare,2.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6630,"Syr Konrad, the Grim",Uncommon,4.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6636,The Magic Mirror,Mythic,2.0,1.0,Throne of Eldraine,Foil,English,NEAR MINT
6652,Burning Inquiry,Common,3.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6654,Captain of the Watch,Rare,2.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6661,Diabolic Tutor,Uncommon,3.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6669,Elvish Archdruid,Rare,4.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6675,Forest (247),Common,3.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6682,Gorgon Flail,Uncommon,2.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6683,Great Sable Stag,Rare,2.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6687,Honor of the Pure,Rare,2.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6694,Lightning Bolt,Common,24.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6698,Llanowar Elves,Common,4.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6706,Merfolk Sovereign,Rare,2.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6712,Pithing Needle,Rare,2.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6726,Royal Assassin,Rare,1.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6727,Sanguine Bond,Rare,4.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6733,Spellbook,Uncommon,4.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6739,Swamp (238),Common,3.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6740,Swamp (239),Common,3.0,1.0,M10 Core Set,Foil,English,NEAR MINT
6749,Underworld Dreams,Rare,6.0,1.0,M10 Core Set,Normal,English,NEAR MINT
6777,Bloodbraid Elf,S,10.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6779,Bojuka Bog,S,16.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6790,Courser of Kruphix,S,1.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6797,Dead // Gone,Common,4.0,1.0,Time Spiral Remastered,Foil,English,NEAR MINT
6801,Dovin's Veto,S,16.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6804,Dryad Arbor,Rare,8.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6816,Field of Ruin,S,3.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6827,Gray Merchant of Asphodel,S,12.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6857,Mystic Sanctuary,S,20.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6859,Nether Traitor,Rare,11.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6860,Ninja of the Deep Hours,S,4.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6887,Relentless Rats,S,22.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6889,Remand,S,5.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6907,Smallpox,Uncommon,4.0,1.0,Time Spiral Remastered,Foil,English,NEAR MINT
6914,Stuffy Doll,Rare,2.0,1.0,Time Spiral Remastered,Foil,English,NEAR MINT
6916,Summoner's Pact,Rare,11.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6951,Wastes,S,15.0,1.0,Time Spiral Remastered,Normal,English,NEAR MINT
6965,Baneslayer Angel,Mythic,4.0,1.0,M11 Core Set,Normal,English,NEAR MINT
6971,Chandra Nalaar,Mythic,6.0,1.0,M11 Core Set,Normal,English,NEAR MINT
6998,Island (236),Common,2.0,1.0,M11 Core Set,Foil,English,NEAR MINT
7005,Leyline of Punishment,Rare,2.0,1.0,M11 Core Set,Normal,English,NEAR MINT
7013,Lightning Bolt,Common,7.0,1.0,M11 Core Set,Normal,English,NEAR MINT
7019,Merfolk Sovereign,Rare,2.0,1.0,M11 Core Set,Foil,English,NEAR MINT
7033,Pyretic Ritual,Common,8.0,1.0,M11 Core Set,Normal,English,NEAR MINT
7035,Relentless Rats,Uncommon,12.0,1.0,M11 Core Set,Normal,English,NEAR MINT
7051,Temple Bell,Rare,4.0,1.0,M11 Core Set,Normal,English,NEAR MINT
7113,Blood for Bones,Uncommon,2.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7116,Cavalier of Dawn,Mythic,10.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7130,Colossus Hammer,Uncommon,16.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7132,Dragon Mage,Uncommon,2.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7135,Dread Presence,Rare,3.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7144,"Gargos, Vicious Watcher",Rare,3.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7145,"Gargos, Vicious Watcher",Rare,6.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7147,"Golos, Tireless Pilgrim",Rare,6.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7151,Icon of Ancestry,Rare,8.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7171,Marauding Raptor,Rare,2.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7183,Rotting Regisaur,Rare,6.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7195,Starfield Mystic,Rare,3.0,1.0,Core Set 2020,Foil,English,NEAR MINT
7196,Starfield Mystic,Rare,10.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7211,Voracious Hydra,Rare,8.0,1.0,Core Set 2020,Normal,English,NEAR MINT
7217,Ephemerate,Uncommon,4.0,1.0,Modern Horizons 1 Retro Frames,Foil,English,NEAR MINT
7220,Generous Gift,Uncommon,4.0,1.0,Modern Horizons 1 Retro Frames,Foil,English,NEAR MINT
7222,Goblin Engineer,Rare,4.0,1.0,Modern Horizons 1 Retro Frames,Foil,English,NEAR MINT
7236,Talisman of Conviction (Retro Frame) (Foil Etched),Uncommon,4.0,1.0,Modern Horizons 1 Retro Frames,Foil,English,NEAR MINT
7288,"Aurelia, Exemplar of Justice",Mythic,20.0,1.0,Guilds of Ravnica,Normal,English,NEAR MINT
7290,Beast Whisperer,Rare,8.0,1.0,Guilds of Ravnica,Normal,English,NEAR MINT
7297,Crackling Drake,Uncommon,2.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7299,Dawn of Hope,Rare,8.0,1.0,Guilds of Ravnica,Normal,English,NEAR MINT
7307,Drowned Secrets,Rare,4.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7315,Ionize,Rare,2.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7326,Mission Briefing,Rare,2.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7337,"Ral, Izzet Viceroy",Mythic,2.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7339,Risk Factor,Rare,1.0,1.0,Guilds of Ravnica,Foil,English,NEAR MINT
7363,Blur Sliver,Common,2.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7368,Dark Prophecy,Rare,4.0,1.0,M14 Core Set,Normal,English,NEAR MINT
7372,Darksteel Ingot,Uncommon,1.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7377,Elixir of Immortality,Uncommon,2.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7378,Fiendslayer Paladin,Rare,6.0,1.0,M14 Core Set,Normal,English,NEAR MINT
7403,Savage Summoning,Rare,2.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7404,Scourge of Valkas,Mythic,4.0,1.0,M14 Core Set,Normal,English,NEAR MINT
7408,Shadowborn Demon,Mythic,2.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7417,Trading Post,Rare,2.0,1.0,M14 Core Set,Foil,English,NEAR MINT
7945,Celestial Colonnade,Rare,4.0,1.0,Worldwake,Normal,English,NEAR MINT
7975,Lodestone Golem,Rare,1.0,1.0,Worldwake,Normal,English,NEAR MINT
7985,Quest for the Goblin Lord,Uncommon,4.0,1.0,Worldwake,Normal,English,NEAR MINT
7986,Quest for the Nihil Stone,Rare,4.0,1.0,Worldwake,Normal,English,NEAR MINT
8009,Austere Command,Rare,4.0,1.0,Iconic Masters,Normal,English,NEAR MINT
8019,Crucible of Fire,Rare,1.0,1.0,Iconic Masters,Foil,English,NEAR MINT
8031,"Jugan, the Rising Star",Rare,2.0,1.0,Iconic Masters,Foil,English,NEAR MINT
8045,Mind Stone,Common,1.0,1.0,Iconic Masters,Foil,English,NEAR MINT
8065,Sanguine Bond,Uncommon,12.0,1.0,Iconic Masters,Normal,English,NEAR MINT
8085,Windfall,Uncommon,6.0,1.0,Iconic Masters,Normal,English,NEAR MINT
8087,"Yosei, the Morning Star",Rare,4.0,1.0,Iconic Masters,Normal,English,NEAR MINT
8704,"Ajani, the Greathearted",Rare,5.0,1.0,War of the Spark,Normal,English,NEAR MINT
8714,Blast Zone,Rare,11.0,1.0,War of the Spark,Normal,English,NEAR MINT
8732,Dovin's Veto,Uncommon,16.0,1.0,War of the Spark,Normal,English,NEAR MINT
8737,Dreadhorde Invasion,Rare,3.0,1.0,War of the Spark,Foil,English,NEAR MINT
8754,Gideon Blackblade,Mythic,1.0,1.0,War of the Spark,Normal,English,NEAR MINT
8769,Interplanar Beacon,Uncommon,2.0,1.0,War of the Spark,Foil,English,NEAR MINT
8785,"Krenko, Tin Street Kingpin",Rare,6.0,1.0,War of the Spark,Normal,English,NEAR MINT
8787,Leyline Prowler,Uncommon,2.0,1.0,War of the Spark,Foil,English,NEAR MINT
8801,"Narset, Parter of Veils",Uncommon,15.0,1.0,War of the Spark,Normal,English,NEAR MINT
8813,Niv-Mizzet Reborn,Mythic,8.0,1.0,War of the Spark,Normal,English,NEAR MINT
8816,Paradise Druid,Uncommon,4.0,1.0,War of the Spark,Foil,English,NEAR MINT
8824,Sarkhan the Masterless,Rare,2.0,1.0,War of the Spark,Foil,English,NEAR MINT
8830,"Sorin, Vengeful Bloodlord",Rare,4.0,1.0,War of the Spark,Normal,English,NEAR MINT
8833,Tamiyo Collector of Tales (JPN Alternate Art),Rare,3.0,1.0,War of the Spark,Normal,Japanese,NEAR MINT
8840,The Wanderer,Uncommon,2.0,1.0,War of the Spark,Foil,English,NEAR MINT
8855,Assault Formation,Rare,2.0,1.0,Dragons of Tarkir,Foil,English,NEAR MINT
8856,Atarka's Command,Rare,2.0,1.0,Dragons of Tarkir,Normal,English,NEAR MINT
8882,Impact Tremors,Common,10.0,1.0,Dragons of Tarkir,Normal,English,NEAR MINT
8892,Sarkhan's Triumph,Uncommon,5.0,1.0,Dragons of Tarkir,Normal,English,NEAR MINT
8931,Bonfire of the Damned,Mythic,4.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
8951,Domri Rade,Mythic,4.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
8954,Falkenrath Aristocrat,Rare,1.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8960,Golgari Signet,Uncommon,2.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8961,Grafdigger's Cage,Rare,3.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
8966,Hellrider,Rare,2.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8974,Might of Old Krosa,Uncommon,2.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8976,"Niv-Mizzet, Dracogenius",Rare,2.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8987,Ranger of Eos,Rare,4.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
8992,Savage Lands,Uncommon,3.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
8998,Serum Visions,Uncommon,9.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
9000,Simic Signet,Uncommon,3.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
9004,Spell Pierce,Common,2.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
9005,Sphinx's Revelation,Mythic,4.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
9007,Stony Silence,Rare,8.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
9015,Terminate,Uncommon,3.0,1.0,Modern Masters 2017,Foil,English,NEAR MINT
9027,Zealous Conscripts,Rare,3.0,1.0,Modern Masters 2017,Normal,English,NEAR MINT
9060,Fiery Gambit,Rare,6.0,1.0,Mirrodin,Normal,English,NEAR MINT
9070,Goblin Charbelcher,Rare,4.0,1.0,Mirrodin,Normal,English,NEAR MINT
9093,Myr Incubator,Rare,4.0,1.0,Mirrodin,Normal,English,NEAR MINT
9116,Seat of the Synod,Common,4.0,1.0,Mirrodin,Normal,English,NEAR MINT
9155,War Elemental,Rare,1.0,1.0,Mirrodin,Normal,English,NEAR MINT
9157,Worldslayer,Rare,4.0,1.0,Mirrodin,Normal,English,NEAR MINT
9167,Boil,Uncommon,3.0,1.0,8th Edition,Normal,English,NEAR MINT
9170,Choke,Uncommon,1.0,1.0,8th Edition,Normal,English,NEAR MINT
9193,Gaea's Herald,Rare,4.0,1.0,8th Edition,Normal,English,NEAR MINT
9208,Obliterate,Rare,1.0,1.0,8th Edition,Normal,English,NEAR MINT
9242,Verduran Enchantress,Rare,2.0,1.0,8th Edition,Normal,English,NEAR MINT
9260,Borderless Alt Art Cultivate,Rare,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9279,Brash Taunter,Rare,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9285,Conclave Mentor,Uncommon,4.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9286,Conspicuous Snoop,Rare,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9287,Conspicuous Snoop,Rare,8.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9295,"Extended Art Barrin, Tolarian Archmage",Rare,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9300,Extended Art Discontinuity,Mythic,3.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9302,Extended Art Double Vision,Rare,2.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9314,Extended Art Hooded Blightfang,Rare,2.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9322,Extended Art Sanctum of All,Rare,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9328,Extended Art Temple of Epiphany,Rare,4.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9333,Extended Art Temple of Triumph,Rare,4.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9367,Showcase Basri Ket (286),Mythic,2.0,1.0,Core Set 2021,Foil,English,NEAR MINT
9374,"Showcase Garruk, Unleashed (305)",Mythic,4.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9399,Sublime Epiphany,Rare,8.0,1.0,Core Set 2021,Normal,English,NEAR MINT
9415,Archfiend of Ifnir,Rare,2.0,1.0,Amonkhet,Foil,English,NEAR MINT
9420,Bontu the Glorified,Mythic,4.0,1.0,Amonkhet,Normal,English,NEAR MINT
9424,Canyon Slough,Rare,10.0,1.0,Amonkhet,Normal,English,NEAR MINT
9435,Dread Wanderer,Rare,4.0,1.0,Amonkhet,Foil,English,NEAR MINT
9443,Glorious End,Mythic,1.0,1.0,Amonkhet,Foil,English,NEAR MINT
9446,Harsh Mentor,Rare,2.0,1.0,Amonkhet,Foil,English,NEAR MINT
9448,Harvest Season,Rare,2.0,1.0,Amonkhet,Foil,English,NEAR MINT
9451,Irrigated Farmland,Rare,2.0,1.0,Amonkhet,Foil,English,NEAR MINT
9470,Pull from Tomorrow,Rare,2.0,1.0,Amonkhet,Foil,English,NEAR MINT
9478,Sandwurm Convergence,Rare,4.0,1.0,Amonkhet,Normal,English,NEAR MINT
9480,Scattered Groves,Rare,12.0,1.0,Amonkhet,Normal,English,NEAR MINT
9482,Sheltered Thicket,Rare,7.0,1.0,Amonkhet,Normal,English,NEAR MINT
9493,"Akroma, Angel of Fury",Mythic,2.0,1.0,Masters 25,Normal,English,NEAR MINT
9495,"Akroma, Angel of Wrath",Mythic,4.0,1.0,Masters 25,Normal,English,NEAR MINT
9500,Arcane Denial,Common,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9504,Ball Lightning,Rare,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9505,Bident of Thassa,Rare,4.0,1.0,Masters 25,Normal,English,NEAR MINT
9509,Boros Charm,Uncommon,6.0,1.0,Masters 25,Normal,English,NEAR MINT
9515,Coalition Relic,Rare,7.0,1.0,Masters 25,Normal,English,NEAR MINT
9517,Counterspell,Common,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9522,Dark Ritual,Common,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9535,Flash,Rare,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9540,"Grenzo, Dungeon Warden",Rare,2.0,1.0,Masters 25,Foil,English,NEAR MINT
9543,Hell's Caretaker,Rare,6.0,1.0,Masters 25,Normal,English,NEAR MINT
9549,Lightning Bolt,Uncommon,12.0,1.0,Masters 25,Normal,English,NEAR MINT
9568,Notion Thief,Rare,7.0,1.0,Masters 25,Normal,English,NEAR MINT
9578,Plague Wind,Rare,4.0,1.0,Masters 25,Normal,English,NEAR MINT
9579,"Prossh, Skyraider of Kher",Mythic,4.0,1.0,Masters 25,Normal,English,NEAR MINT
9589,Relentless Rats,Common,3.0,1.0,Masters 25,Foil,English,NEAR MINT
9727,Bane of Bala Ged,Uncommon,2.0,1.0,Battle for Zendikar,Foil,English,NEAR MINT
9732,Conduit of Ruin,Rare,2.0,1.0,Battle for Zendikar,Foil,English,NEAR MINT
9741,Endless One,Rare,2.0,1.0,Battle for Zendikar,Foil,English,NEAR MINT
9751,"Kiora, Master of the Depths",Mythic,6.0,1.0,Battle for Zendikar,Normal,English,NEAR MINT
9758,"Omnath, Locus of Rage",Mythic,6.0,1.0,Battle for Zendikar,Normal,English,NEAR MINT
9761,Part the Waterveil,Mythic,6.0,1.0,Battle for Zendikar,Normal,English,NEAR MINT
9769,Smoldering Marsh,Rare,8.0,1.0,Battle for Zendikar,Normal,English,NEAR MINT
9773,Sylvan Scrying,Uncommon,2.0,1.0,Battle for Zendikar,Foil,English,NEAR MINT
9776,Undergrowth Champion,Mythic,7.0,1.0,Battle for Zendikar,Normal,English,NEAR MINT
9889,Bonfire of the Damned,Mythic,2.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9891,"Bruna, Light of Alabaster",Mythic,4.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9906,Druids' Repository,Rare,2.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9910,Entreat the Angels,Mythic,2.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9920,Killing Wave,Rare,1.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9924,Moonsilver Spear,Rare,2.0,1.0,Avacyn Restored,Foil,English,NEAR MINT
9931,Restoration Angel,Rare,4.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9945,"Tibalt, the Fiend-Blooded",Mythic,1.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9947,Ulvenwald Tracker,Rare,4.0,1.0,Avacyn Restored,Normal,English,NEAR MINT
9950,Wolfir Avenger,Uncommon,2.0,1.0,Avacyn Restored,Foil,English,NEAR MINT
9970,"Ayula, Queen Among Bears",Rare,2.0,1.0,Modern Horizons,Foil,English,NEAR MINT
9982,Crypt Rats,Uncommon,4.0,1.0,Modern Horizons,Foil,English,NEAR MINT
9985,Deep Forest Hermit,Rare,2.0,1.0,Modern Horizons,Foil,English,NEAR MINT
10003,Force of Virtue,Rare,4.0,1.0,Modern Horizons,Foil,English,NEAR MINT
10009,Goblin Engineer,Rare,16.0,1.0,Modern Horizons,Normal,English,NEAR MINT
10020,"Kess, Dissident Mage",Mythic,7.0,1.0,Modern Horizons,Normal,English,NEAR MINT
